celltype,draw,obs_star
Endo,103,-0.152597306870371
Endo,104,0.24686284672167505
Endo,105,0.08635611655211332
Endo,106,0.1343516284361706
Endo,107,0.1392090088383032
Endo,108,0.33732195865558967
Endo,109,-0.12019734684894763
Endo,110,-0.028714343825394444
Endo,111,0.12552326079553763
Endo,112,0.24904749744123644
Endo,113,0.241157861551334
Endo,114,0.19383476752768197
Endo,115,0.20003389524126738
Endo,116,0.13644627122542138
Endo,117,-0.6496503961648427
Endo,118,0.28681607989393765
Endo,119,0.09618658194126592
Endo,120,0.4181597270804771
Endo,121,0.15373484665686232
Endo,122,-0.0310925138714065
Endo,123,0.07824058900968513
Endo,124,0.09540916300778361
Endo,125,0.14595887490934825
Endo,126,0.033002362601168865
Endo,127,0.3804551871562861
Endo,128,0.36625409146462595
Endo,129,0.22728726366541857
Endo,130,-0.0972130542429114
Endo,131,-0.4429976317603833
Endo,132,0.11010884681654749
Endo,133,-0.20912781121495144
Endo,134,-0.0038077364425007122
Endo,135,0.0726833623155018
Endo,136,0.2282717298233784
Endo,137,0.39476397723552376
Endo,138,-0.026470044241942443
Endo,139,0.15036293715389282
Endo,140,0.3560542095016192
Endo,141,0.08539436246665735
Endo,142,-0.31762851037382733
Endo,143,0.1020752488989637
Endo,144,0.14322131135937727
Endo,145,0.26340728778613826
Endo,146,0.058338983447452704
Endo,147,0.21272034422700958
Endo,148,-0.10746241221736372
Endo,149,-0.13850842499731042
Endo,150,0.22811338466588274
Endo,151,-0.14604636566955917
Endo,152,0.0803725488574478
Endo,153,0.22590366784805394
Endo,154,0.03874184251288483
Endo,155,-0.028282663206942765
Endo,156,0.08345629719522842
Endo,157,0.29264081201190434
Endo,158,0.20682500282219168
Endo,159,-0.27163146281475326
Endo,160,0.179411872865092
Endo,161,0.14906085379302073
Endo,162,0.1221130044874417
Endo,163,-0.28241221466248667
Endo,164,0.15884699008854106
Endo,165,-0.15363429545069174
Endo,166,0.20255559171861884
Endo,167,-0.03084936959775802
Endo,168,0.15035251329127716
Endo,169,-0.04562783306182685
Endo,170,0.013767587657842377
Endo,171,0.18070557703877155
Endo,172,0.2537899193937487
Endo,173,-0.10118278384136864
Endo,174,0.14604711015227317
Endo,175,0.25681564519189026
Endo,176,0.2752295235313658
Endo,177,0.3110088265250801
Endo,178,0.017459564153515888
Endo,179,-0.06483104102427954
Endo,180,-0.0036465881057716437
Endo,181,0.10266733383515231
Endo,182,-0.13315211453911624
Endo,183,0.060767213699428065
Endo,184,-0.006777865600660236
Endo,185,0.15618608170065124
Endo,186,-0.007066672292871223
Endo,187,-0.04694600394807195
Endo,188,-0.449505380086431
Endo,189,-0.14465054357617638
Endo,190,-0.11385353507553797
Endo,191,-0.007878121077396397
Endo,192,-0.15470438983845944
Endo,193,-0.11731347710421283
Endo,194,0.40325204184418495
Endo,195,0.2317115999264771
Endo,196,-0.06457912513684994
Endo,197,0.025911242261484342
Endo,198,-0.0012354323099978402
Endo,199,-0.1354446069219059
